Time,Unnamed: 0,#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD,Time
2018-11-16 16:30:00,784,2018,11,16,16,30,2.0,1.8,13.3,0.9,9.5,W,WNW,SWELL,9.3,278,2018-11-16 16:30:00
2018-11-16 16:00:00,785,2018,11,16,16,0,2.1,1.9,14.3,0.9,9.5,W,W,SWELL,9.8,275,2018-11-16 16:00:00
2018-11-16 15:30:00,786,2018,11,16,15,30,2.4,2.1,14.3,1.0,9.5,W,W,SWELL,10.3,274,2018-11-16 15:30:00
2018-11-16 15:00:00,787,2018,11,16,15,0,2.2,2.0,14.3,1.0,9.5,W,W,SWELL,10.0,274,2018-11-16 15:00:00
2018-11-16 14:30:00,788,2018,11,16,14,30,2.2,2.0,14.3,1.0,9.5,W,W,SWELL,10.2,276,2018-11-16 14:30:00
2018-11-16 14:00:00,789,2018,11,16,14,0,2.3,2.1,14.3,1.0,9.5,W,W,SWELL,10.3,272,2018-11-16 14:00:00
2018-11-16 13:30:00,790,2018,11,16,13,30,1.9,1.7,13.3,0.9,9.5,W,W,SWELL,9.6,271,2018-11-16 13:30:00
2018-11-16 13:00:00,791,2018,11,16,13,0,2.1,1.9,13.3,0.9,9.1,W,W,SWELL,10.1,277,2018-11-16 13:00:00
2018-11-16 12:30:00,792,2018,11,16,12,30,2.1,1.9,14.3,1.0,9.5,W,W,SWELL,10.0,268,2018-11-16 12:30:00
2018-11-16 12:00:00,793,2018,11,16,12,0,2.2,1.9,14.3,1.1,9.5,W,W,SWELL,10.0,276,2018-11-16 12:00:00
2018-11-16 11:30:00,794,2018,11,16,11,30,2.1,1.9,14.3,1.0,9.5,W,W,SWELL,10.1,273,2018-11-16 11:30:00
2018-11-16 11:00:00,795,2018,11,16,11,0,2.2,2.0,15.4,1.0,9.5,W,W,SWELL,10.4,276,2018-11-16 11:00:00
2018-11-16 10:30:00,796,2018,11,16,10,30,2.1,1.9,14.3,0.9,9.5,W,W,SWELL,10.5,275,2018-11-16 10:30:00
2018-11-16 10:00:00,797,2018,11,16,10,0,1.9,1.7,14.3,0.9,9.5,W,W,SWELL,10.2,271,2018-11-16 10:00:00
2018-11-16 09:30:00,798,2018,11,16,9,30,2.1,1.9,14.3,0.8,9.5,W,WNW,SWELL,11.0,276,2018-11-16 09:30:00
2018-11-16 09:00:00,799,2018,11,16,9,0,2.4,2.2,13.3,0.8,9.5,W,W,SWELL,11.6,275,2018-11-16 09:00:00
2018-11-16 08:30:00,800,2018,11,16,8,30,1.9,1.7,14.3,0.8,9.5,W,W,SWELL,10.7,268,2018-11-16 08:30:00
2018-11-16 08:00:00,801,2018,11,16,8,0,2.0,1.9,14.3,0.8,9.1,W,W,SWELL,11.2,276,2018-11-16 08:00:00
2018-11-16 07:30:00,802,2018,11,16,7,30,2.0,1.9,14.3,0.8,9.5,W,W,SWELL,10.9,271,2018-11-16 07:30:00
2018-11-16 07:00:00,803,2018,11,16,7,0,1.8,1.6,14.3,0.8,9.5,W,W,SWELL,10.6,267,2018-11-16 07:00:00
2018-11-16 06:30:00,804,2018,11,16,6,30,1.9,1.6,14.3,0.9,9.5,W,W,SWELL,10.0,270,2018-11-16 06:30:00
2018-11-16 06:00:00,805,2018,11,16,6,0,1.9,1.7,12.5,0.8,9.5,W,W,SWELL,10.3,270,2018-11-16 06:00:00
2018-11-16 05:30:00,806,2018,11,16,5,30,1.9,1.7,13.3,0.8,9.1,W,W,SWELL,10.3,277,2018-11-16 05:30:00
2018-11-16 05:00:00,807,2018,11,16,5,0,2.0,1.8,13.3,0.9,9.5,W,W,SWELL,10.4,271,2018-11-16 05:00:00
2018-11-16 04:30:00,808,2018,11,16,4,30,2.0,1.8,13.3,0.9,9.5,W,W,SWELL,10.3,271,2018-11-16 04:30:00
2018-11-16 04:00:00,809,2018,11,16,4,0,1.9,1.7,13.3,0.8,9.5,W,W,SWELL,10.0,272,2018-11-16 04:00:00
2018-11-16 03:30:00,810,2018,11,16,3,30,1.8,1.6,13.3,0.8,8.3,W,W,SWELL,9.8,268,2018-11-16 03:30:00
2018-11-16 03:00:00,811,2018,11,16,3,0,1.6,1.4,14.3,0.8,9.5,W,WNW,SWELL,9.7,268,2018-11-16 03:00:00
2018-11-16 02:30:00,812,2018,11,16,2,30,1.8,1.6,13.3,0.8,8.7,W,W,SWELL,10.2,271,2018-11-16 02:30:00
2018-11-16 02:00:00,813,2018,11,16,2,0,1.7,1.6,13.3,0.7,9.5,W,W,SWELL,10.6,274,2018-11-16 02:00:00
2018-11-16 01:30:00,814,2018,11,16,1,30,1.7,1.6,14.3,0.8,9.5,W,W,SWELL,10.7,270,2018-11-16 01:30:00
2018-11-16 01:00:00,815,2018,11,16,1,0,1.9,1.7,13.3,0.8,9.1,W,WNW,SWELL,11.1,268,2018-11-16 01:00:00
2018-11-16 00:30:00,816,2018,11,16,0,30,1.6,1.4,13.3,0.8,8.7,W,W,SWELL,10.2,274,2018-11-16 00:30:00
2018-11-16 00:00:00,817,2018,11,16,0,0,1.7,1.5,13.3,0.7,9.5,W,W,SWELL,10.5,272,2018-11-16 00:00:00
2018-11-15 23:30:00,818,2018,11,15,23,30,1.7,1.5,14.3,0.8,9.5,W,W,SWELL,10.3,270,2018-11-15 23:30:00
2018-11-15 23:00:00,819,2018,11,15,23,0,1.7,1.5,13.3,0.8,9.5,W,W,SWELL,10.1,268,2018-11-15 23:00:00
2018-11-15 22:30:00,820,2018,11,15,22,30,1.7,1.5,14.3,0.8,9.5,W,W,SWELL,10.2,268,2018-11-15 22:30:00
2018-11-15 22:00:00,821,2018,11,15,22,0,1.7,1.5,14.3,0.8,9.5,W,W,SWELL,10.2,265,2018-11-15 22:00:00
2018-11-15 21:30:00,822,2018,11,15,21,30,1.7,1.5,14.3,0.8,9.1,W,W,SWELL,10.0,274,2018-11-15 21:30:00
2018-11-15 21:00:00,823,2018,11,15,21,0,1.6,1.4,15.4,0.8,9.5,W,W,SWELL,9.8,262,2018-11-15 21:00:00
2018-11-15 20:30:00,824,2018,11,15,20,30,1.5,1.3,14.3,0.7,9.5,W,W,SWELL,9.7,264,2018-11-15 20:30:00
2018-11-15 20:00:00,825,2018,11,15,20,0,1.7,1.5,13.3,0.8,9.5,W,WNW,SWELL,9.7,265,2018-11-15 20:00:00
2018-11-15 19:30:00,826,2018,11,15,19,30,1.5,1.3,15.4,0.7,9.5,W,W,SWELL,9.3,271,2018-11-15 19:30:00
2018-11-15 19:00:00,827,2018,11,15,19,0,1.6,1.4,13.3,0.7,9.5,W,W,SWELL,9.4,265,2018-11-15 19:00:00
2018-11-15 18:00:00,828,2018,11,15,18,0,1.5,1.4,13.3,0.7,9.5,W,W,SWELL,9.6,259,2018-11-15 18:00:00
2018-11-15 17:30:00,829,2018,11,15,17,30,1.7,1.5,13.3,0.7,9.5,W,W,SWELL,10.2,273,2018-11-15 17:30:00
2018-11-15 17:00:00,830,2018,11,15,17,0,1.6,1.4,13.3,0.7,9.5,W,W,SWELL,9.7,270,2018-11-15 17:00:00
2018-11-15 16:30:00,831,2018,11,15,16,30,1.7,1.5,14.3,0.8,9.5,WSW,W,SWELL,9.7,253,2018-11-15 16:30:00
2018-11-15 16:00:00,832,2018,11,15,16,0,1.8,1.6,13.3,0.7,8.7,W,W,SWELL,10.1,262,2018-11-15 16:00:00
2018-11-15 15:30:00,833,2018,11,15,15,30,1.6,1.5,15.4,0.7,9.5,WSW,W,SWELL,9.6,251,2018-11-15 15:30:00
2018-11-15 14:30:00,834,2018,11,15,14,30,1.4,1.3,14.3,0.7,9.1,WSW,W,SWELL,9.3,256,2018-11-15 14:30:00
2018-11-15 14:00:00,835,2018,11,15,14,0,1.6,1.5,14.3,0.7,9.5,WSW,W,SWELL,9.9,251,2018-11-15 14:00:00
2018-11-15 13:30:00,836,2018,11,15,13,30,1.4,1.3,13.3,0.7,9.1,W,W,SWELL,9.1,267,2018-11-15 13:30:00
2018-11-15 13:00:00,837,2018,11,15,13,0,1.5,1.3,13.3,0.7,9.1,W,W,SWELL,9.4,262,2018-11-15 13:00:00
2018-11-15 12:30:00,838,2018,11,15,12,30,1.6,1.4,13.3,0.7,9.5,W,W,SWELL,10.3,267,2018-11-15 12:30:00
2018-11-15 12:00:00,839,2018,11,15,12,0,1.4,1.2,14.3,0.7,9.5,W,W,SWELL,9.8,259,2018-11-15 12:00:00
2018-11-15 11:30:00,840,2018,11,15,11,30,1.5,1.3,14.3,0.6,9.1,W,W,SWELL,10.4,261,2018-11-15 11:30:00
2018-11-15 11:00:00,841,2018,11,15,11,0,1.4,1.2,14.3,0.6,9.1,WSW,W,SWELL,10.2,248,2018-11-15 11:00:00
2018-11-15 10:30:00,842,2018,11,15,10,30,1.4,1.3,14.3,0.6,9.1,W,W,SWELL,10.8,259,2018-11-15 10:30:00
2018-11-15 10:00:00,843,2018,11,15,10,0,1.6,1.5,14.3,0.5,9.1,W,W,SWELL,11.7,265,2018-11-15 10:00:00
2018-11-15 09:30:00,844,2018,11,15,9,30,1.3,1.1,14.3,0.6,9.5,W,W,SWELL,10.8,268,2018-11-15 09:30:00
2018-11-15 09:00:00,845,2018,11,15,9,0,1.3,1.2,14.3,0.5,9.5,W,W,SWELL,11.0,263,2018-11-15 09:00:00
2018-11-15 08:30:00,846,2018,11,15,8,30,1.2,1.1,14.3,0.5,9.5,W,W,SWELL,10.8,265,2018-11-15 08:30:00
2018-11-15 08:00:00,847,2018,11,15,8,0,1.3,1.2,14.3,0.5,9.5,W,W,SWELL,11.2,262,2018-11-15 08:00:00
2018-11-15 07:30:00,848,2018,11,15,7,30,1.2,1.1,14.3,0.6,9.5,W,W,SWELL,10.9,260,2018-11-15 07:30:00
2018-11-15 07:00:00,849,2018,11,15,7,0,1.1,1.0,14.3,0.6,9.5,WSW,W,SWELL,10.2,250,2018-11-15 07:00:00
2018-11-15 06:30:00,850,2018,11,15,6,30,1.3,1.2,14.3,0.5,9.1,WSW,W,SWELL,11.5,256,2018-11-15 06:30:00
2018-11-15 06:00:00,851,2018,11,15,6,0,1.3,1.1,15.4,0.6,9.5,WSW,W,SWELL,10.7,255,2018-11-15 06:00:00
2018-11-15 05:30:00,852,2018,11,15,5,30,1.3,1.1,14.3,0.6,9.5,WSW,W,SWELL,10.4,248,2018-11-15 05:30:00
2018-11-15 05:00:00,853,2018,11,15,5,0,1.3,1.1,15.4,0.6,9.5,W,W,SWELL,10.5,261,2018-11-15 05:00:00
2018-11-15 04:30:00,854,2018,11,15,4,30,1.2,1.1,15.4,0.6,9.5,WSW,W,SWELL,9.9,253,2018-11-15 04:30:00
2018-11-15 04:00:00,855,2018,11,15,4,0,1.2,1.1,14.3,0.6,9.1,WSW,W,SWELL,9.3,241,2018-11-15 04:00:00
2018-11-15 03:30:00,856,2018,11,15,3,30,1.1,0.9,15.4,0.6,9.5,W,W,SWELL,8.9,260,2018-11-15 03:30:00
2018-11-15 03:00:00,857,2018,11,15,3,0,1.0,0.9,14.3,0.5,9.5,WSW,W,SWELL,9.7,243,2018-11-15 03:00:00
2018-11-15 00:30:00,858,2018,11,15,0,30,1.1,1.0,15.4,0.5,9.5,SW,W,SWELL,10.5,235,2018-11-15 00:30:00
2018-11-14 22:00:00,859,2018,11,14,22,0,1.0,0.9,14.3,0.4,9.5,SW,W,SWELL,10.4,224,2018-11-14 22:00:00
2018-11-14 21:00:00,860,2018,11,14,21,0,1.0,0.9,14.3,0.4,9.5,SW,W,SWELL,10.4,226,2018-11-14 21:00:00
2018-11-14 19:00:00,861,2018,11,14,19,0,1.0,1.0,15.4,0.4,9.5,SW,W,SWELL,9.7,231,2018-11-14 19:00:00
2018-11-14 18:30:00,862,2018,11,14,18,30,1.0,0.9,15.4,0.3,9.5,SW,W,SWELL,9.6,234,2018-11-14 18:30:00
2018-11-14 18:00:00,863,2018,11,14,18,0,1.0,0.9,15.4,0.4,9.5,SW,W,SWELL,9.4,227,2018-11-14 18:00:00
2018-11-14 17:30:00,864,2018,11,14,17,30,0.9,0.8,15.4,0.4,9.5,SW,W,SWELL,9.2,232,2018-11-14 17:30:00
2018-11-14 17:00:00,865,2018,11,14,17,0,1.0,0.9,16.7,0.4,9.1,WSW,W,SWELL,9.0,241,2018-11-14 17:00:00
2018-11-14 16:30:00,866,2018,11,14,16,30,1.0,0.9,14.3,0.4,9.1,SW,W,SWELL,8.2,221,2018-11-14 16:30:00
2018-11-14 16:00:00,867,2018,11,14,16,0,1.0,0.9,15.4,0.4,9.5,SW,W,SWELL,8.4,227,2018-11-14 16:00:00
2018-11-14 15:30:00,868,2018,11,14,15,30,1.1,1.0,15.4,0.4,9.5,SW,W,SWELL,8.4,227,2018-11-14 15:30:00
2018-11-14 15:00:00,869,2018,11,14,15,0,1.1,1.0,14.3,0.5,9.5,SW,W,SWELL,8.3,225,2018-11-14 15:00:00
2018-11-14 14:30:00,870,2018,11,14,14,30,1.0,0.8,15.4,0.5,9.1,SW,W,SWELL,6.9,215,2018-11-14 14:30:00
2018-11-14 14:00:00,871,2018,11,14,14,0,1.0,0.8,11.8,0.5,9.5,W,WSW,SWELL,7.3,261,2018-11-14 14:00:00
2018-11-14 13:30:00,872,2018,11,14,13,30,1.0,0.9,16.7,0.4,9.5,SW,W,SWELL,7.8,231,2018-11-14 13:30:00
2018-11-14 13:00:00,873,2018,11,14,13,0,0.9,0.8,15.4,0.4,9.5,SSW,W,SWELL,7.5,213,2018-11-14 13:00:00
2018-11-14 12:30:00,874,2018,11,14,12,30,1.0,1.0,15.4,0.4,9.5,SW,WSW,SWELL,9.8,221,2018-11-14 12:30:00
2018-11-14 12:00:00,875,2018,11,14,12,0,1.0,1.0,15.4,0.3,9.5,SW,WSW,SWELL,10.8,222,2018-11-14 12:00:00
2018-11-14 11:30:00,876,2018,11,14,11,30,0.9,0.9,15.4,0.3,9.1,SW,W,SWELL,10.9,226,2018-11-14 11:30:00
2018-11-14 11:00:00,877,2018,11,14,11,0,1.0,1.0,15.4,0.3,9.5,SW,WSW,SWELL,11.8,219,2018-11-14 11:00:00
2018-11-14 10:30:00,878,2018,11,14,10,30,0.9,0.8,16.7,0.3,9.5,SW,WSW,SWELL,11.4,235,2018-11-14 10:30:00
2018-11-14 10:00:00,879,2018,11,14,10,0,0.9,0.9,15.4,0.3,9.5,SSW,WSW,SWELL,11.4,213,2018-11-14 10:00:00
2018-11-14 09:30:00,880,2018,11,14,9,30,0.8,0.8,15.4,0.3,9.5,SW,W,SWELL,10.5,216,2018-11-14 09:30:00
2018-11-14 09:00:00,881,2018,11,14,9,0,1.0,0.9,11.8,0.3,8.0,W,SW,SWELL,10.7,271,2018-11-14 09:00:00
2018-11-14 08:30:00,882,2018,11,14,8,30,1.0,0.9,15.4,0.3,9.1,SW,WSW,SWELL,11.1,220,2018-11-14 08:30:00
2018-11-14 08:00:00,883,2018,11,14,8,0,0.9,0.9,15.4,0.3,9.5,SW,WSW,SWELL,11.2,221,2018-11-14 08:00:00
2018-11-14 07:30:00,884,2018,11,14,7,30,0.9,0.9,12.5,0.3,9.5,WSW,WSW,SWELL,11.3,249,2018-11-14 07:30:00
2018-11-14 07:00:00,885,2018,11,14,7,0,0.9,0.9,15.4,0.3,9.5,SW,W,SWELL,11.4,229,2018-11-14 07:00:00
2018-11-14 06:30:00,886,2018,11,14,6,30,1.1,1.0,15.4,0.3,8.3,SW,WSW,SWELL,12.0,225,2018-11-14 06:30:00
2018-11-14 06:00:00,887,2018,11,14,6,0,1.1,1.0,15.4,0.3,9.5,SW,WSW,SWELL,12.7,225,2018-11-14 06:00:00
2018-11-14 05:30:00,888,2018,11,14,5,30,0.9,0.9,18.2,0.3,9.5,WSW,WSW,SWELL,12.7,246,2018-11-14 05:30:00
2018-11-14 05:00:00,889,2018,11,14,5,0,1.0,0.9,15.4,0.3,9.1,SW,WSW,SWELL,12.3,230,2018-11-14 05:00:00
2018-11-14 04:30:00,890,2018,11,14,4,30,0.9,0.8,18.2,0.3,8.3,WSW,WSW,SWELL,12.3,249,2018-11-14 04:30:00
2018-11-14 04:00:00,891,2018,11,14,4,0,0.9,0.9,15.4,0.3,9.5,SW,WSW,SWELL,11.8,231,2018-11-14 04:00:00
2018-11-14 03:30:00,892,2018,11,14,3,30,1.1,1.0,15.4,0.3,9.5,SW,WSW,SWELL,12.3,233,2018-11-14 03:30:00
2018-11-14 03:00:00,893,2018,11,14,3,0,1.0,0.9,15.4,0.3,9.5,WSW,SW,SWELL,11.0,238,2018-11-14 03:00:00
2018-11-14 02:30:00,894,2018,11,14,2,30,0.9,0.9,12.5,0.3,9.5,WSW,WSW,SWELL,10.2,251,2018-11-14 02:30:00
2018-11-14 02:00:00,895,2018,11,14,2,0,0.9,0.9,15.4,0.3,8.7,SW,WSW,SWELL,10.7,224,2018-11-14 02:00:00
2018-11-14 01:30:00,896,2018,11,14,1,30,1.0,0.9,12.5,0.3,9.5,WSW,WSW,SWELL,10.9,244,2018-11-14 01:30:00
2018-11-14 01:00:00,897,2018,11,14,1,0,0.9,0.9,14.3,0.3,9.5,SW,WSW,SWELL,10.7,230,2018-11-14 01:00:00
2018-11-14 00:30:00,898,2018,11,14,0,30,0.8,0.8,13.3,0.3,8.3,WSW,WSW,SWELL,9.5,239,2018-11-14 00:30:00
2018-11-14 00:00:00,899,2018,11,14,0,0,0.8,0.8,15.4,0.3,9.5,SW,WSW,SWELL,8.9,230,2018-11-14 00:00:00
2018-11-13 23:30:00,900,2018,11,13,23,30,0.9,0.8,15.4,0.3,8.3,SW,WSW,SWELL,9.2,225,2018-11-13 23:30:00
2018-11-13 23:00:00,901,2018,11,13,23,0,0.9,0.9,16.7,0.3,8.0,SW,WSW,SWELL,9.6,225,2018-11-13 23:00:00
2018-11-13 22:30:00,902,2018,11,13,22,30,0.9,0.9,15.4,0.3,9.1,SW,WSW,SWELL,9.8,222,2018-11-13 22:30:00
2018-11-13 22:00:00,903,2018,11,13,22,0,0.9,0.8,18.2,0.3,9.1,WSW,WSW,SWELL,9.6,247,2018-11-13 22:00:00
2018-11-13 21:30:00,904,2018,11,13,21,30,0.9,0.8,15.4,0.4,8.3,SW,SW,SWELL,8.9,227,2018-11-13 21:30:00
2018-11-13 21:00:00,905,2018,11,13,21,0,0.9,0.8,15.4,0.4,2.6,SW,NE,SWELL,8.3,221,2018-11-13 21:00:00
2018-11-13 20:30:00,906,2018,11,13,20,30,0.8,0.7,15.4,0.4,9.1,SW,WSW,,7.0,226,2018-11-13 20:30:00
2018-11-13 20:00:00,907,2018,11,13,20,0,0.9,0.8,16.7,0.4,2.5,SW,ENE,SWELL,7.6,229,2018-11-13 20:00:00
2018-11-13 19:30:00,908,2018,11,13,19,30,1.0,0.8,14.3,0.5,2.6,SW,NE,SWELL,7.3,235,2018-11-13 19:30:00
2018-11-13 19:00:00,909,2018,11,13,19,0,0.9,0.8,16.7,0.5,8.3,SW,WSW,SWELL,7.0,230,2018-11-13 19:00:00
2018-11-13 18:30:00,910,2018,11,13,18,30,1.0,0.9,15.4,0.5,2.6,SW,NE,SWELL,7.3,229,2018-11-13 18:30:00
2018-11-13 18:00:00,911,2018,11,13,18,0,0.9,0.7,16.7,0.5,2.5,SW,NE,SWELL,6.5,229,2018-11-13 18:00:00
2018-11-13 17:30:00,912,2018,11,13,17,30,0.8,0.7,16.7,0.5,2.6,SW,NE,SWELL,6.2,228,2018-11-13 17:30:00
2018-11-13 17:00:00,913,2018,11,13,17,0,0.8,0.7,13.3,0.4,8.0,SW,W,SWELL,6.4,234,2018-11-13 17:00:00
2018-11-13 16:30:00,914,2018,11,13,16,30,0.8,0.7,15.4,0.4,9.1,SW,WSW,SWELL,7.1,227,2018-11-13 16:30:00
2018-11-13 16:00:00,915,2018,11,13,16,0,0.9,0.8,16.7,0.4,9.5,SW,WSW,SWELL,8.0,229,2018-11-13 16:00:00
2018-11-13 15:30:00,916,2018,11,13,15,30,0.9,0.8,13.3,0.4,9.5,SW,WSW,SWELL,7.0,230,2018-11-13 15:30:00
2018-11-13 15:00:00,917,2018,11,13,15,0,0.9,0.8,16.7,0.4,9.5,SW,W,SWELL,8.7,230,2018-11-13 15:00:00
2018-11-13 14:30:00,918,2018,11,13,14,30,0.8,0.7,15.4,0.4,7.7,SW,W,,7.8,229,2018-11-13 14:30:00
2018-11-13 14:00:00,919,2018,11,13,14,0,0.7,0.6,15.4,0.4,9.5,SW,W,,7.7,224,2018-11-13 14:00:00
2018-11-13 13:30:00,920,2018,11,13,13,30,0.7,0.6,16.7,0.4,9.5,SW,W,,7.5,225,2018-11-13 13:30:00
2018-11-13 13:00:00,921,2018,11,13,13,0,0.8,0.7,13.3,0.4,7.1,SW,W,SWELL,7.5,224,2018-11-13 13:00:00
2018-11-13 12:30:00,922,2018,11,13,12,30,0.8,0.7,14.3,0.4,9.1,SW,W,SWELL,8.4,222,2018-11-13 12:30:00
2018-11-13 12:00:00,923,2018,11,13,12,0,0.8,0.7,13.3,0.4,8.7,SW,W,SWELL,8.0,226,2018-11-13 12:00:00
2018-11-13 11:30:00,924,2018,11,13,11,30,0.8,0.7,15.4,0.4,9.1,SW,W,SWELL,8.5,221,2018-11-13 11:30:00
2018-11-13 11:00:00,925,2018,11,13,11,0,0.7,0.6,16.7,0.4,9.1,SW,W,,7.0,215,2018-11-13 11:00:00
2018-11-13 10:30:00,926,2018,11,13,10,30,0.8,0.7,14.3,0.4,9.5,SW,W,SWELL,7.6,219,2018-11-13 10:30:00
2018-11-13 10:00:00,927,2018,11,13,10,0,0.8,0.7,16.7,0.4,9.5,SW,W,,7.6,222,2018-11-13 10:00:00
2018-11-13 09:30:00,928,2018,11,13,9,30,0.8,0.7,16.7,0.4,9.5,SW,WSW,,8.4,223,2018-11-13 09:30:00
2018-11-13 09:00:00,929,2018,11,13,9,0,0.8,0.7,16.7,0.4,9.5,SW,W,,8.5,219,2018-11-13 09:00:00
2018-11-13 08:30:00,930,2018,11,13,8,30,0.7,0.6,16.7,0.4,9.5,SW,W,,8.5,217,2018-11-13 08:30:00
2018-11-13 08:00:00,931,2018,11,13,8,0,0.8,0.7,13.3,0.4,9.5,SW,W,,9.2,217,2018-11-13 08:00:00
2018-11-13 07:30:00,932,2018,11,13,7,30,0.7,0.6,16.7,0.3,9.5,SW,W,,10.0,222,2018-11-13 07:30:00
2018-11-13 07:00:00,933,2018,11,13,7,0,0.7,0.7,16.7,0.3,9.5,SW,W,,11.1,227,2018-11-13 07:00:00
2018-11-13 06:30:00,934,2018,11,13,6,30,0.7,0.6,16.7,0.3,9.1,SW,W,,10.6,228,2018-11-13 06:30:00
2018-11-13 06:00:00,935,2018,11,13,6,0,0.8,0.7,14.3,0.3,9.1,SW,W,,10.8,235,2018-11-13 06:00:00
2018-11-13 05:30:00,936,2018,11,13,5,30,0.8,0.7,14.3,0.3,9.5,SW,WSW,,11.1,236,2018-11-13 05:30:00
2018-11-13 05:00:00,937,2018,11,13,5,0,0.8,0.7,14.3,0.4,9.1,SW,W,,9.8,228,2018-11-13 05:00:00
2018-11-13 04:30:00,938,2018,11,13,4,30,0.8,0.7,13.3,0.3,9.5,SW,W,,10.7,235,2018-11-13 04:30:00
2018-11-13 04:00:00,939,2018,11,13,4,0,0.8,0.7,14.3,0.4,9.1,SW,W,SWELL,10.8,231,2018-11-13 04:00:00
2018-11-13 03:30:00,940,2018,11,13,3,30,0.7,0.6,14.3,0.3,9.5,SW,W,,10.4,229,2018-11-13 03:30:00
2018-11-13 03:00:00,941,2018,11,13,3,0,0.8,0.7,14.3,0.4,9.1,SW,W,SWELL,10.7,226,2018-11-13 03:00:00
2018-11-13 02:30:00,942,2018,11,13,2,30,0.7,0.6,14.3,0.4,9.5,SW,W,,9.3,229,2018-11-13 02:30:00
2018-11-13 02:00:00,943,2018,11,13,2,0,0.8,0.7,14.3,0.4,9.5,WSW,W,,10.2,238,2018-11-13 02:00:00
2018-11-13 01:30:00,944,2018,11,13,1,30,0.8,0.7,14.3,0.3,9.5,SW,W,SWELL,10.8,232,2018-11-13 01:30:00
2018-11-13 01:00:00,945,2018,11,13,1,0,0.8,0.7,14.3,0.3,9.5,SW,W,SWELL,10.5,228,2018-11-13 01:00:00
2018-11-13 00:30:00,946,2018,11,13,0,30,0.7,0.6,14.3,0.3,9.5,SW,W,,9.8,231,2018-11-13 00:30:00
2018-11-13 00:00:00,947,2018,11,13,0,0,0.7,0.6,15.4,0.3,9.5,SW,W,,9.2,234,2018-11-13 00:00:00
2018-11-12 23:30:00,948,2018,11,12,23,30,0.8,0.7,14.3,0.4,9.5,SW,W,,9.0,233,2018-11-12 23:30:00
2018-11-12 23:00:00,949,2018,11,12,23,0,0.7,0.6,16.7,0.4,8.3,SW,WNW,,7.9,233,2018-11-12 23:00:00
2018-11-12 22:30:00,950,2018,11,12,22,30,0.7,0.6,14.3,0.4,9.5,SW,W,,7.2,232,2018-11-12 22:30:00
2018-11-12 22:00:00,951,2018,11,12,22,0,0.7,0.6,14.3,0.4,8.7,SW,W,,6.7,225,2018-11-12 22:00:00
2018-11-12 21:30:00,952,2018,11,12,21,30,0.7,0.6,14.3,0.4,8.0,SW,WNW,,6.5,236,2018-11-12 21:30:00
2018-11-12 21:00:00,953,2018,11,12,21,0,0.7,0.6,14.3,0.5,9.5,SW,W,,6.1,226,2018-11-12 21:00:00
2018-11-12 20:30:00,954,2018,11,12,20,30,0.8,0.6,14.3,0.5,9.1,SW,W,,5.9,229,2018-11-12 20:30:00
2018-11-12 20:00:00,955,2018,11,12,20,0,0.8,0.6,14.3,0.5,9.5,SW,W,,5.3,228,2018-11-12 20:00:00
2018-11-12 19:30:00,956,2018,11,12,19,30,0.8,0.6,14.3,0.6,8.0,SW,WNW,SWELL,5.2,223,2018-11-12 19:30:00
2018-11-12 19:00:00,957,2018,11,12,19,0,0.8,0.6,14.3,0.6,9.1,SW,W,SWELL,5.0,231,2018-11-12 19:00:00
2018-11-12 18:30:00,958,2018,11,12,18,30,0.8,0.6,14.3,0.6,2.9,SW,NE,SWELL,4.7,219,2018-11-12 18:30:00
2018-11-12 18:00:00,959,2018,11,12,18,0,0.9,0.6,14.3,0.6,3.0,SW,NE,SWELL,5.1,232,2018-11-12 18:00:00
2018-11-12 17:30:00,960,2018,11,12,17,30,0.9,0.6,14.3,0.6,3.0,SW,NE,SWELL,5.0,232,2018-11-12 17:30:00
2018-11-12 17:00:00,961,2018,11,12,17,0,0.9,0.7,14.3,0.7,2.9,SW,NE,SWELL,5.1,230,2018-11-12 17:00:00
2018-11-12 16:30:00,962,2018,11,12,16,30,0.9,0.7,14.3,0.6,2.7,WSW,NE,SWELL,5.2,237,2018-11-12 16:30:00
2018-11-12 16:00:00,963,2018,11,12,16,0,0.8,0.6,14.3,0.6,9.5,SW,W,SWELL,5.0,230,2018-11-12 16:00:00
2018-11-12 15:30:00,964,2018,11,12,15,30,0.9,0.6,14.3,0.6,9.5,SW,W,SWELL,5.0,234,2018-11-12 15:30:00
2018-11-12 15:00:00,965,2018,11,12,15,0,0.9,0.7,14.3,0.6,9.5,WSW,W,SWELL,5.5,240,2018-11-12 15:00:00
2018-11-12 14:30:00,966,2018,11,12,14,30,0.9,0.7,14.3,0.6,9.5,WSW,W,SWELL,5.4,237,2018-11-12 14:30:00
2018-11-12 14:00:00,967,2018,11,12,14,0,0.9,0.7,14.3,0.6,9.1,SW,W,SWELL,5.3,232,2018-11-12 14:00:00
2018-11-12 13:30:00,968,2018,11,12,13,30,0.9,0.6,11.8,0.6,9.5,WSW,W,SWELL,5.0,255,2018-11-12 13:30:00
2018-11-12 13:00:00,969,2018,11,12,13,0,0.9,0.6,14.3,0.6,9.1,SW,W,SWELL,5.4,228,2018-11-12 13:00:00
